"date","speaking","pitch","energy","nodding"
"2016/02/03 00:01:15.750",1,194.01571,0.00385,1
"2016/02/03 00:01:16.000",1,197.23381,0.00299,1
"2016/02/03 00:01:16.250",1,193.74762,0.00160,1
"2016/02/03 00:01:16.500",1,185.07962,0.00015,1
"2016/02/03 00:01:16.750",1,141.72176,0.00000,1
"2016/02/03 00:01:17.000",1,146.51614,0.00000,0
"2016/02/03 00:01:17.250",1,176.18429,0.00176,0
"2016/02/03 00:01:17.500",1,200.48286,0.00213,1
"2016/02/03 00:01:17.750",1,216.15952,0.00420,0
"2016/02/03 00:01:18.000",1,183.45762,0.00281,0
"2016/02/03 00:01:18.250",1,199.81762,0.00371,0
"2016/02/03 00:01:18.500",1,198.31952,0.00507,0
"2016/02/03 00:01:18.750",1,186.41333,0.00314,0
"2016/02/03 00:01:19.000",1,189.77619,0.00222,1
"2016/02/03 00:01:19.250",1,196.09524,0.00338,1
"2016/02/03 00:01:19.500",1,198.89667,0.00295,1
"2016/02/03 00:01:19.750",1,214.94081,0.00005,1
"2016/02/03 00:01:20.000",1,230.11910,0.00000,0
"2016/02/03 00:01:20.250",1,170.52671,0.00000,0
"2016/02/03 00:01:20.500",0,0.00000,0.00000,0
"2016/02/03 00:01:20.750",0,0.00000,0.00000,0
"2016/02/03 00:01:21.000",0,0.00000,0.00000,0
"2016/02/03 00:01:21.250",0,0.00000,0.00000,0
"2016/02/03 00:01:21.500",0,0.00000,0.00000,0
"2016/02/03 00:01:21.750",0,0.00000,0.00000,0
"2016/02/03 00:01:22.000",0,0.00000,0.00000,0
"2016/02/03 00:01:22.250",0,0.00000,0.00000,0
"2016/02/03 00:01:22.500",0,0.00000,0.00000,0
"2016/02/03 00:01:22.750",0,0.00000,0.00000,0
"2016/02/03 00:01:23.000",0,0.00000,0.00000,0
"2016/02/03 00:01:23.250",0,0.00000,0.00000,0
"2016/02/03 00:01:23.500",0,0.00000,0.00000,0
"2016/02/03 00:01:23.750",0,0.00000,0.00000,0
"2016/02/03 00:01:24.000",0,0.00000,0.00000,0
"2016/02/03 00:01:24.250",0,0.00000,0.00000,1
"2016/02/03 00:01:24.500",0,0.00000,0.00000,1
"2016/02/03 00:01:24.750",0,0.00000,0.00000,1
"2016/02/03 00:01:25.000",0,0.00000,0.00000,0
"2016/02/03 00:01:25.250",0,0.00000,0.00000,0
"2016/02/03 00:01:25.500",0,0.00000,0.00000,1
"2016/02/03 00:01:25.750",0,0.00000,0.00000,1
"2016/02/03 00:01:26.000",0,0.00000,0.00000,0
"2016/02/03 00:01:26.250",0,0.00000,0.00000,0
"2016/02/03 00:01:26.500",0,0.00000,0.00000,0
"2016/02/03 00:01:26.750",0,0.00000,0.00000,0
"2016/02/03 00:01:27.000",0,0.00000,0.00000,0
"2016/02/03 00:01:27.250",0,0.00000,0.00000,0
"2016/02/03 00:01:27.500",0,0.00000,0.00000,1
"2016/02/03 00:01:27.750",0,0.00000,0.00000,1
"2016/02/03 00:01:28.000",0,0.00000,0.00000,1
"2016/02/03 00:01:28.250",0,0.00000,0.00000,1
"2016/02/03 00:01:28.500",0,0.00000,0.00000,0
"2016/02/03 00:01:28.750",0,0.00000,0.00000,0
"2016/02/03 00:01:29.000",0,0.00000,0.00000,0
"2016/02/03 00:01:29.250",0,0.00000,0.00000,0
"2016/02/03 00:01:29.500",0,0.00000,0.00000,0
"2016/02/03 00:01:29.750",0,0.00000,0.00000,0
"2016/02/03 00:01:30.000",0,0.00000,0.00000,0
"2016/02/03 00:01:30.250",0,0.00000,0.00000,1
"2016/02/03 00:01:30.500",0,0.00000,0.00000,1
"2016/02/03 00:01:30.750",0,0.00000,0.00000,1
"2016/02/03 00:01:31.000",0,0.00000,0.00000,0
"2016/02/03 00:01:31.250",0,0.00000,0.00000,0
"2016/02/03 00:01:31.500",0,0.00000,0.00000,1
"2016/02/03 00:01:31.750",0,0.00000,0.00000,1
"2016/02/03 00:01:32.000",0,0.00000,0.00000,1
"2016/02/03 00:01:32.250",0,0.00000,0.00000,1
"2016/02/03 00:01:32.500",0,0.00000,0.00000,1
"2016/02/03 00:01:32.750",0,0.00000,0.00000,1
"2016/02/03 00:01:33.000",0,0.00000,0.00000,1
"2016/02/03 00:01:33.250",0,0.00000,0.00000,1
"2016/02/03 00:01:33.500",0,0.00000,0.00000,0
"2016/02/03 00:01:33.750",0,0.00000,0.00000,0
"2016/02/03 00:01:34.000",0,0.00000,0.00000,0
"2016/02/03 00:01:34.250",0,0.00000,0.00000,0
"2016/02/03 00:01:34.500",0,0.00000,0.00000,0
"2016/02/03 00:01:34.750",0,0.00000,0.00000,0
"2016/02/03 00:01:35.000",0,0.00000,0.00000,0
"2016/02/03 00:01:35.250",0,0.00000,0.00000,0
"2016/02/03 00:01:35.500",0,0.00000,0.00000,0
"2016/02/03 00:01:35.750",0,0.00000,0.00000,0
"2016/02/03 00:01:36.000",0,0.00000,0.00000,0
"2016/02/03 00:01:36.250",0,0.00000,0.00000,0
"2016/02/03 00:01:36.500",0,0.00000,0.00000,1
"2016/02/03 00:01:36.750",0,0.00000,0.00000,1
"2016/02/03 00:01:37.000",0,0.00000,0.00000,1
"2016/02/03 00:01:37.250",0,0.00000,0.00000,1
"2016/02/03 00:01:37.500",0,0.00000,0.00000,1
"2016/02/03 00:01:37.750",0,0.00000,0.00000,0
"2016/02/03 00:01:38.000",0,0.00000,0.00000,0
"2016/02/03 00:01:38.250",0,0.00000,0.00000,0
"2016/02/03 00:01:38.500",0,0.00000,0.00000,0
"2016/02/03 00:01:38.750",0,0.00000,0.00000,0
"2016/02/03 00:01:39.000",0,0.00000,0.00000,0
"2016/02/03 00:01:39.250",0,0.00000,0.00000,0
"2016/02/03 00:01:39.500",0,0.00000,0.00000,0
"2016/02/03 00:01:39.750",0,0.00000,0.00000,0
"2016/02/03 00:01:40.000",0,0.00000,0.00000,0
"2016/02/03 00:01:40.250",0,0.00000,0.00000,0
"2016/02/03 00:01:40.500",0,0.00000,0.00000,0
"2016/02/03 00:01:40.750",0,0.00000,0.00000,0
"2016/02/03 00:01:41.000",0,0.00000,0.00000,0
"2016/02/03 00:01:41.250",0,0.00000,0.00000,0
"2016/02/03 00:01:41.500",0,0.00000,0.00000,0
"2016/02/03 00:01:41.750",0,0.00000,0.00000,0
"2016/02/03 00:01:42.000",0,0.00000,0.00000,1
"2016/02/03 00:01:42.250",0,0.00000,0.00000,1
"2016/02/03 00:01:42.500",0,0.00000,0.00000,0
"2016/02/03 00:01:42.750",0,0.00000,0.00000,1
"2016/02/03 00:01:43.000",0,0.00000,0.00000,1
"2016/02/03 00:01:43.250",0,0.00000,0.00000,1
"2016/02/03 00:01:43.500",0,0.00000,0.00000,1
"2016/02/03 00:01:43.750",1,185.28452,0.00089,0
"2016/02/03 00:01:44.000",1,240.81143,0.00321,0
"2016/02/03 00:01:44.250",1,259.59143,0.00204,0
"2016/02/03 00:01:44.500",1,243.40238,0.01409,0
"2016/02/03 00:01:44.750",1,212.19095,0.00882,0
"2016/02/03 00:01:45.000",1,227.40429,0.00209,0
"2016/02/03 00:01:45.250",1,233.47905,0.00699,0
"2016/02/03 00:01:45.500",1,221.39905,0.00123,0
"2016/02/03 00:01:45.750",1,207.04286,0.00228,0
"2016/02/03 00:01:46.000",1,237.70714,0.01133,0
"2016/02/03 00:01:46.250",1,237.36619,0.00727,0
"2016/02/03 00:01:46.500",1,217.70905,0.00136,0
"2016/02/03 00:01:46.750",1,238.10857,0.00363,0
"2016/02/03 00:01:47.000",1,287.76333,0.00218,0
"2016/02/03 00:01:47.250",1,253.12500,0.00001,0
"2016/02/03 00:01:47.500",1,233.59167,0.00180,0
"2016/02/03 00:01:47.750",1,198.07048,0.00468,0
"2016/02/03 00:01:48.000",1,187.48562,0.00451,0
"2016/02/03 00:01:48.250",1,196.38610,0.00647,0
"2016/02/03 00:01:48.500",1,208.43048,0.00460,0
"2016/02/03 00:01:48.750",1,208.92714,0.00370,0
"2016/02/03 00:01:49.000",1,224.40333,0.00221,0
"2016/02/03 00:01:49.250",1,202.87143,0.00597,0
"2016/02/03 00:01:49.500",1,175.42481,0.00215,0
"2016/02/03 00:01:49.750",1,196.77957,0.00047,0
"2016/02/03 00:01:50.000",1,193.51329,0.00029,0
"2016/02/03 00:01:50.250",1,253.06329,0.00154,0
"2016/02/03 00:01:50.500",1,249.32190,0.00150,0
"2016/02/03 00:01:50.750",1,174.19367,0.00020,0
"2016/02/03 00:01:51.000",1,190.46514,0.00226,1
"2016/02/03 00:01:51.250",1,248.55095,0.00547,1
"2016/02/03 00:01:51.500",1,232.84857,0.00788,0
"2016/02/03 00:01:51.750",1,200.55714,0.00323,0
"2016/02/03 00:01:52.000",1,193.48619,0.00489,0
"2016/02/03 00:01:52.250",1,200.00952,0.00204,0
"2016/02/03 00:01:52.500",1,207.82524,0.00215,0
"2016/02/03 00:01:52.750",1,207.03524,0.00450,0
"2016/02/03 00:01:53.000",1,230.99667,0.00629,0
"2016/02/03 00:01:53.250",1,243.25571,0.00003,0
"2016/02/03 00:01:53.500",1,207.40252,0.00001,0
"2016/02/03 00:01:53.750",1,231.15429,0.00064,0
"2016/02/03 00:01:54.000",1,205.31381,0.00368,0
"2016/02/03 00:01:54.250",1,197.36048,0.00447,0
"2016/02/03 00:01:54.500",1,191.70571,0.00177,0
"2016/02/03 00:01:54.750",1,211.55333,0.00239,0
"2016/02/03 00:01:55.000",1,227.85429,0.00616,0
"2016/02/03 00:01:55.250",1,207.36048,0.00677,0
"2016/02/03 00:01:55.500",1,215.06190,0.00898,0
"2016/02/03 00:01:55.750",1,222.90476,0.01673,0
